img_path,1,2,3,4
/opt/ml/input/data/train/images/005089_female_Asian_57/mask1.jpg,99,68,259,284
/opt/ml/input/data/train/images/005089_female_Asian_57/incorrect_mask.jpg,103,68,257,292
/opt/ml/input/data/train/images/005089_female_Asian_57/mask4.jpg,98,70,276,310
/opt/ml/input/data/train/images/004461_female_Asian_59/mask5.jpg,114,121,267,333
/opt/ml/input/data/train/images/004461_female_Asian_59/mask3.jpg,111,114,272,332
/opt/ml/input/data/train/images/004461_female_Asian_59/normal.jpg,115,117,260,325
/opt/ml/input/data/train/images/004461_female_Asian_59/mask2.jpg,104,114,278,338
/opt/ml/input/data/train/images/004461_female_Asian_59/mask1.jpg,115,113,280,343
/opt/ml/input/data/train/images/004461_female_Asian_59/incorrect_mask.jpg,103,124,274,353
/opt/ml/input/data/train/images/004461_female_Asian_59/mask4.jpg,111,123,266,319
/opt/ml/input/data/train/images/004394_male_Asian_53/mask5.jpg,101,163,259,362
/opt/ml/input/data/train/images/004394_male_Asian_53/mask3.jpg,125,177,272,361
/opt/ml/input/data/train/images/004394_male_Asian_53/normal.jpg,129,178,242,329
/opt/ml/input/data/train/images/004394_male_Asian_53/mask2.jpg,107,130,289,350
/opt/ml/input/data/train/images/004394_male_Asian_53/mask1.jpg,112,149,276,360
/opt/ml/input/data/train/images/004394_male_Asian_53/incorrect_mask.jpg,113,165,265,385
/opt/ml/input/data/train/images/004394_male_Asian_53/mask4.jpg,110,156,262,345
/opt/ml/input/data/train/images/006643_male_Asian_19/mask3.jpg,123,156,258,327
/opt/ml/input/data/train/images/006643_male_Asian_19/normal.jpg,115,145,239,311
/opt/ml/input/data/train/images/006643_male_Asian_19/mask2.jpg,118,141,253,307
/opt/ml/input/data/train/images/006643_male_Asian_19/mask1.jpg,121,143,256,305
/opt/ml/input/data/train/images/006643_male_Asian_19/mask5.jpeg,92,172,253,355
/opt/ml/input/data/train/images/006643_male_Asian_19/incorrect_mask.jpg,123,148,268,345
/opt/ml/input/data/train/images/006643_male_Asian_19/mask4.jpg,124,139,264,307
/opt/ml/input/data/train/images/005548_female_Asian_40/mask5.jpg,79,146,268,353
/opt/ml/input/data/train/images/005548_female_Asian_40/mask3.jpg,70,133,254,364
/opt/ml/input/data/train/images/005548_female_Asian_40/normal.jpg,122,123,302,368
/opt/ml/input/data/train/images/005548_female_Asian_40/mask2.jpg,79,128,265,368
/opt/ml/input/data/train/images/005548_female_Asian_40/mask1.jpg,84,130,255,350
/opt/ml/input/data/train/images/005548_female_Asian_40/incorrect_mask.jpg,100,143,261,365
/opt/ml/input/data/train/images/005548_female_Asian_40/mask4.jpg,70,134,261,374
/opt/ml/input/data/train/images/000572_female_Asian_57/mask5.jpg,120,177,290,403
/opt/ml/input/data/train/images/000572_female_Asian_57/mask3.jpg,145,166,278,342
/opt/ml/input/data/train/images/000572_female_Asian_57/normal.jpg,105,133,260,374
/opt/ml/input/data/train/images/000572_female_Asian_57/mask2.jpg,140,163,248,309
/opt/ml/input/data/train/images/000572_female_Asian_57/mask1.jpg,144,146,254,293
/opt/ml/input/data/train/images/000572_female_Asian_57/incorrect_mask.jpg,133,134,288,321
/opt/ml/input/data/train/images/000572_female_Asian_57/mask4.jpg,136,147,276,329
/opt/ml/input/data/train/images/000773_female_Asian_57/mask5.jpg,105,143,290,391
/opt/ml/input/data/train/images/000773_female_Asian_57/mask3.jpg,130,157,281,351
/opt/ml/input/data/train/images/000773_female_Asian_57/normal.jpg,110,138,291,413
/opt/ml/input/data/train/images/000773_female_Asian_57/mask2.jpg,85,164,284,423
/opt/ml/input/data/train/images/000773_female_Asian_57/mask1.jpg,123,163,289,379
/opt/ml/input/data/train/images/000773_female_Asian_57/incorrect_mask.jpg,82,137,284,372
/opt/ml/input/data/train/images/000773_female_Asian_57/mask4.jpg,120,142,280,355
/opt/ml/input/data/train/images/001335_male_Asian_30/mask5.jpg,136,144,256,283
/opt/ml/input/data/train/images/001335_male_Asian_30/mask3.jpg,128,125,257,296
/opt/ml/input/data/train/images/001335_male_Asian_30/normal.jpg,117,100,244,267
/opt/ml/input/data/train/images/001335_male_Asian_30/mask2.jpg,133,127,262,297
/opt/ml/input/data/train/images/001335_male_Asian_30/mask1.jpg,115,170,231,312
/opt/ml/input/data/train/images/001335_male_Asian_30/incorrect_mask.jpg,117,106,251,286
/opt/ml/input/data/train/images/001335_male_Asian_30/mask4.jpg,131,126,265,298
/opt/ml/input/data/train/images/006380_male_Asian_19/mask5.jpg,105,84,277,309
/opt/ml/input/data/train/images/006380_male_Asian_19/mask3.jpg,107,84,271,290
/opt/ml/input/data/train/images/006380_male_Asian_19/normal.jpg,105,87,255,293
/opt/ml/input/data/train/images/006380_male_Asian_19/mask2.jpg,111,83,274,283
/opt/ml/input/data/train/images/006380_male_Asian_19/mask1.jpg,103,84,266,285
/opt/ml/input/data/train/images/006380_male_Asian_19/incorrect_mask.jpg,112,90,273,299
/opt/ml/input/data/train/images/006380_male_Asian_19/mask4.jpg,108,85,271,293
/opt/ml/input/data/train/images/003473_male_Asian_52/mask5.jpg,95,139,284,380
/opt/ml/input/data/train/images/003473_male_Asian_52/mask3.jpg,120,146,288,353
/opt/ml/input/data/train/images/003473_male_Asian_52/normal.jpg,113,144,272,379
/opt/ml/input/data/train/images/003473_male_Asian_52/mask2.jpg,89,129,286,389
/opt/ml/input/data/train/images/003473_male_Asian_52/mask1.jpg,98,132,279,364
/opt/ml/input/data/train/images/003473_male_Asian_52/incorrect_mask.jpg,94,144,277,403
/opt/ml/input/data/train/images/003473_male_Asian_52/mask4.jpg,107,130,292,365
/opt/ml/input/data/train/images/004282_male_Asian_60/mask5.jpg,113,126,284,363
/opt/ml/input/data/train/images/004282_male_Asian_60/mask3.jpg,103,139,283,369
/opt/ml/input/data/train/images/004282_male_Asian_60/normal.jpg,117,158,279,382
/opt/ml/input/data/train/images/004282_male_Asian_60/mask2.jpg,101,138,285,370
/opt/ml/input/data/train/images/004282_male_Asian_60/mask1.jpg,113,139,276,374
/opt/ml/input/data/train/images/004282_male_Asian_60/incorrect_mask.jpg,105,137,299,392
/opt/ml/input/data/train/images/004282_male_Asian_60/mask4.jpg,103,151,288,387
/opt/ml/input/data/train/images/001841_female_Asian_40/mask5.jpg,126,216,237,360
/opt/ml/input/data/train/images/001841_female_Asian_40/mask3.jpg,136,206,242,346
/opt/ml/input/data/train/images/001841_female_Asian_40/normal.jpg,130,176,222,307
/opt/ml/input/data/train/images/001841_female_Asian_40/mask2.jpg,121,190,227,335
/opt/ml/input/data/train/images/001841_female_Asian_40/mask1.jpg,120,193,225,339
/opt/ml/input/data/train/images/001841_female_Asian_40/incorrect_mask.jpg,121,180,226,333
/opt/ml/input/data/train/images/001841_female_Asian_40/mask4.jpg,128,212,239,355
/opt/ml/input/data/train/images/000577_female_Asian_57/mask5.jpg,105,177,285,404
/opt/ml/input/data/train/images/000577_female_Asian_57/mask3.jpg,110,179,284,411
/opt/ml/input/data/train/images/000577_female_Asian_57/normal.jpg,112,167,299,429
/opt/ml/input/data/train/images/000577_female_Asian_57/mask2.jpg,112,135,338,432
/opt/ml/input/data/train/images/000577_female_Asian_57/mask1.jpg,110,157,290,399
/opt/ml/input/data/train/images/000577_female_Asian_57/incorrect_mask.jpg,100,164,278,362
/opt/ml/input/data/train/images/000577_female_Asian_57/mask4.jpg,77,122,295,394
/opt/ml/input/data/train/images/006710_male_Asian_19/mask5.jpg,123,187,278,374
/opt/ml/input/data/train/images/006710_male_Asian_19/mask3.jpg,103,138,283,383
/opt/ml/input/data/train/images/006710_male_Asian_19/normal.jpg,105,146,280,374
/opt/ml/input/data/train/images/006710_male_Asian_19/mask2.jpg,103,165,268,376
/opt/ml/input/data/train/images/006710_male_Asian_19/mask1.jpg,107,116,286,352
/opt/ml/input/data/train/images/006710_male_Asian_19/incorrect_mask.jpg,110,140,274,378
/opt/ml/input/data/train/images/006710_male_Asian_19/mask4.jpg,104,140,287,380
/opt/ml/input/data/train/images/004236_male_Asian_60/mask5.jpg,124,174,263,354
/opt/ml/input/data/train/images/004236_male_Asian_60/mask3.jpg,124,155,255,324
/opt/ml/input/data/train/images/004236_male_Asian_60/normal.jpg,108,110,265,343
/opt/ml/input/data/train/images/004236_male_Asian_60/mask2.jpg,119,138,257,321
/opt/ml/input/data/train/images/004236_male_Asian_60/mask1.jpg,125,156,250,329
/opt/ml/input/data/train/images/004236_male_Asian_60/incorrect_mask.jpg,117,138,265,357
/opt/ml/input/data/train/images/004236_male_Asian_60/mask4.jpg,116,162,257,334
/opt/ml/input/data/train/images/000008_female_Asian_58/mask5.jpg,131,167,261,343
/opt/ml/input/data/train/images/000008_female_Asian_58/mask3.jpg,108,132,275,357
/opt/ml/input/data/train/images/000008_female_Asian_58/normal.jpg,107,154,249,351
/opt/ml/input/data/train/images/000008_female_Asian_58/mask2.jpg,108,165,243,340
/opt/ml/input/data/train/images/000008_female_Asian_58/mask1.jpg,110,147,261,339
/opt/ml/input/data/train/images/000008_female_Asian_58/incorrect_mask.jpg,112,160,257,351
/opt/ml/input/data/train/images/000008_female_Asian_58/mask4.jpg,95,156,253,358
/opt/ml/input/data/train/images/000263_female_Asian_48/mask5.jpg,69,144,292,432
/opt/ml/input/data/train/images/000263_female_Asian_48/mask3.jpg,115,160,293,373
/opt/ml/input/data/train/images/000263_female_Asian_48/normal.jpg,93,174,282,428
/opt/ml/input/data/train/images/000263_female_Asian_48/mask2.jpg,97,150,262,360
/opt/ml/input/data/train/images/000263_female_Asian_48/mask1.jpg,96,141,303,404
/opt/ml/input/data/train/images/000263_female_Asian_48/incorrect_mask.jpg,114,176,278,389
/opt/ml/input/data/train/images/000263_female_Asian_48/mask4.jpg,102,152,302,417
/opt/ml/input/data/train/images/006616_male_Asian_20/mask2.jpeg,102,136,280,375
/opt/ml/input/data/train/images/006616_male_Asian_20/normal.jpeg,103,122,283,396
/opt/ml/input/data/train/images/006616_male_Asian_20/incorrect_mask.jpeg,106,143,258,369
/opt/ml/input/data/train/images/006616_male_Asian_20/mask1.jpeg,105,128,273,372
/opt/ml/input/data/train/images/006616_male_Asian_20/mask5.jpeg,91,130,255,369
/opt/ml/input/data/train/images/006616_male_Asian_20/mask4.jpeg,116,141,262,357
/opt/ml/input/data/train/images/006616_male_Asian_20/mask3.jpeg,90,111,274,373
/opt/ml/input/data/train/images/004448_male_Asian_24/mask5.jpg,88,108,283,349
/opt/ml/input/data/train/images/004448_male_Asian_24/mask3.jpg,107,114,285,329
/opt/ml/input/data/train/images/004448_male_Asian_24/normal.jpg,105,139,271,363
/opt/ml/input/data/train/images/004448_male_Asian_24/mask2.jpg,100,118,281,356
/opt/ml/input/data/train/images/004448_male_Asian_24/mask1.jpg,98,126,276,349
/opt/ml/input/data/train/images/004448_male_Asian_24/incorrect_mask.jpg,100,122,280,368
/opt/ml/input/data/train/images/004448_male_Asian_24/mask4.jpg,95,108,281,339
/opt/ml/input/data/train/images/006081_male_Asian_19/mask5.jpg,121,114,265,293
/opt/ml/input/data/train/images/006081_male_Asian_19/mask3.jpg,110,100,274,312
/opt/ml/input/data/train/images/006081_male_Asian_19/normal.jpg,109,87,269,306
/opt/ml/input/data/train/images/006081_male_Asian_19/mask2.jpg,115,105,267,302
/opt/ml/input/data/train/images/006081_male_Asian_19/mask1.jpg,111,97,270,290
/opt/ml/input/data/train/images/006081_male_Asian_19/incorrect_mask.jpg,110,120,280,348
/opt/ml/input/data/train/images/006081_male_Asian_19/mask4.jpg,115,99,277,305
/opt/ml/input/data/train/images/003340_female_Asian_20/mask5.jpg,117,69,255,235
/opt/ml/input/data/train/images/003340_female_Asian_20/mask3.jpg,131,115,263,290
/opt/ml/input/data/train/images/003340_female_Asian_20/normal.jpg,135,120,243,267
/opt/ml/input/data/train/images/003340_female_Asian_20/mask2.jpg,96,81,228,259
/opt/ml/input/data/train/images/003340_female_Asian_20/mask1.jpg,128,109,267,282
/opt/ml/input/data/train/images/003340_female_Asian_20/incorrect_mask.jpg,123,73,253,259
/opt/ml/input/data/train/images/003340_female_Asian_20/mask4.jpg,118,97,256,275
/opt/ml/input/data/train/images/000650_male_Asian_54/mask5.jpg,77,134,307,412
/opt/ml/input/data/train/images/000650_male_Asian_54/mask3.jpg,98,122,263,333
/opt/ml/input/data/train/images/000650_male_Asian_54/normal.jpg,107,147,276,379
/opt/ml/input/data/train/images/000650_male_Asian_54/mask2.jpg,96,120,301,381
/opt/ml/input/data/train/images/000650_male_Asian_54/mask1.jpg,49,116,290,423
/opt/ml/input/data/train/images/000650_male_Asian_54/incorrect_mask.jpg,88,123,300,399
/opt/ml/input/data/train/images/000650_male_Asian_54/mask4.jpg,68,86,304,390
/opt/ml/input/data/train/images/003774_female_Asian_30/mask5.jpg,130,208,242,348
/opt/ml/input/data/train/images/003774_female_Asian_30/mask3.jpg,134,198,236,334
/opt/ml/input/data/train/images/003774_female_Asian_30/normal.jpg,140,198,234,333
/opt/ml/input/data/train/images/003774_female_Asian_30/mask2.jpg,133,192,238,333
/opt/ml/input/data/train/images/003774_female_Asian_30/mask1.jpg,129,193,236,336
/opt/ml/input/data/train/images/003774_female_Asian_30/incorrect_mask.jpg,139,206,232,331
/opt/ml/input/data/train/images/003774_female_Asian_30/mask4.jpg,147,201,260,347
/opt/ml/input/data/train/images/006385_male_Asian_19/mask5.jpg,113,111,267,317
/opt/ml/input/data/train/images/006385_male_Asian_19/mask3.jpg,119,88,276,290
/opt/ml/input/data/train/images/006385_male_Asian_19/normal.jpg,125,96,262,279
/opt/ml/input/data/train/images/006385_male_Asian_19/mask2.jpg,108,108,252,291
/opt/ml/input/data/train/images/006385_male_Asian_19/mask1.jpg,107,88,263,281
/opt/ml/input/data/train/images/006385_male_Asian_19/incorrect_mask.jpg,113,104,278,329
/opt/ml/input/data/train/images/006385_male_Asian_19/mask4.jpg,119,105,269,305
/opt/ml/input/data/train/images/006469_female_Asian_18/mask5.jpg,84,85,286,340
/opt/ml/input/data/train/images/006469_female_Asian_18/mask3.jpg,86,124,289,383
/opt/ml/input/data/train/images/006469_female_Asian_18/normal.jpg,118,126,282,342
/opt/ml/input/data/train/images/006469_female_Asian_18/mask2.jpg,94,103,287,355
/opt/ml/input/data/train/images/006469_female_Asian_18/mask1.jpg,82,92,277,342
/opt/ml/input/data/train/images/006469_female_Asian_18/incorrect_mask.jpg,93,108,286,363
/opt/ml/input/data/train/images/006469_female_Asian_18/mask4.jpg,62,88,278,373
/opt/ml/input/data/train/images/003267_female_Asian_19/mask5.jpg,114,146,263,327
/opt/ml/input/data/train/images/003267_female_Asian_19/mask3.jpg,122,110,284,312
/opt/ml/input/data/train/images/003267_female_Asian_19/normal.jpg,110,138,248,326
/opt/ml/input/data/train/images/003267_female_Asian_19/mask2.jpg,116,110,267,308
/opt/ml/input/data/train/images/003267_female_Asian_19/mask1.jpg,129,125,265,321
/opt/ml/input/data/train/images/003267_female_Asian_19/incorrect_mask.jpg,126,131,264,322
/opt/ml/input/data/train/images/003267_female_Asian_19/mask4.jpg,106,132,257,336
/opt/ml/input/data/train/images/001518_male_Asian_60/mask5.jpg,116,146,248,318
/opt/ml/input/data/train/images/001518_male_Asian_60/mask3.jpg,126,167,258,343
/opt/ml/input/data/train/images/001518_male_Asian_60/normal.jpg,146,180,247,331
/opt/ml/input/data/train/images/001518_male_Asian_60/mask2.jpg,116,156,245,330
/opt/ml/input/data/train/images/001518_male_Asian_60/mask1.jpg,144,134,275,311
/opt/ml/input/data/train/images/001518_male_Asian_60/incorrect_mask.jpg,144,160,271,359
/opt/ml/input/data/train/images/001518_male_Asian_60/mask4.jpg,138,156,274,334
/opt/ml/input/data/train/images/001244_male_Asian_23/mask5.jpg,123,158,256,321
/opt/ml/input/data/train/images/001244_male_Asian_23/mask3.jpg,127,145,270,318
/opt/ml/input/data/train/images/001244_male_Asian_23/normal.jpg,116,121,246,292
/opt/ml/input/data/train/images/001244_male_Asian_23/mask2.jpg,117,175,261,350
/opt/ml/input/data/train/images/001244_male_Asian_23/mask1.jpg,117,152,252,320
/opt/ml/input/data/train/images/001244_male_Asian_23/incorrect_mask.jpg,106,165,240,345
/opt/ml/input/data/train/images/001244_male_Asian_23/mask4.jpg,102,129,266,319
/opt/ml/input/data/train/images/003176_female_Asian_19/mask5.jpg,85,162,260,380
/opt/ml/input/data/train/images/003176_female_Asian_19/mask3.jpg,91,174,266,385
/opt/ml/input/data/train/images/003176_female_Asian_19/normal.jpg,91,127,275,377
/opt/ml/input/data/train/images/003176_female_Asian_19/mask2.jpg,88,189,269,415
/opt/ml/input/data/train/images/003176_female_Asian_19/mask1.jpg,84,164,260,381
/opt/ml/input/data/train/images/003176_female_Asian_19/incorrect_mask.jpg,97,164,271,406
/opt/ml/input/data/train/images/003176_female_Asian_19/mask4.jpg,84,142,267,383
/opt/ml/input/data/train/images/001894_female_Asian_54/mask5.jpg,134,193,246,337
/opt/ml/input/data/train/images/001894_female_Asian_54/mask3.jpg,137,183,245,325
/opt/ml/input/data/train/images/001894_female_Asian_54/normal.jpg,142,191,250,343
/opt/ml/input/data/train/images/001894_female_Asian_54/mask2.jpg,131,179,239,328
/opt/ml/input/data/train/images/001894_female_Asian_54/mask1.jpg,138,224,241,362
/opt/ml/input/data/train/images/001894_female_Asian_54/incorrect_mask.jpg,140,191,246,343
/opt/ml/input/data/train/images/001894_female_Asian_54/mask4.jpg,143,183,254,327
/opt/ml/input/data/train/images/003846_female_Asian_57/mask5.jpg,138,174,278,356
/opt/ml/input/data/train/images/003846_female_Asian_57/mask3.jpg,125,160,254,328
/opt/ml/input/data/train/images/003846_female_Asian_57/normal.jpg,122,181,250,359
/opt/ml/input/data/train/images/003846_female_Asian_57/mask2.jpg,125,183,248,353
/opt/ml/input/data/train/images/003846_female_Asian_57/mask1.jpg,128,181,253,359
/opt/ml/input/data/train/images/003846_female_Asian_57/incorrect_mask.jpg,126,172,256,351
/opt/ml/input/data/train/images/003846_female_Asian_57/mask4.jpg,131,180,246,325
/opt/ml/input/data/train/images/000619_female_Asian_56/mask5.jpg,61,109,289,411
/opt/ml/input/data/train/images/000619_female_Asian_56/mask3.jpg,94,114,305,381
/opt/ml/input/data/train/images/000619_female_Asian_56/normal.jpg,141,160,305,386
/opt/ml/input/data/train/images/000619_female_Asian_56/mask2.jpg,93,131,293,392
/opt/ml/input/data/train/images/000619_female_Asian_56/mask1.jpg,64,98,299,383
/opt/ml/input/data/train/images/000619_female_Asian_56/incorrect_mask.jpg,114,138,320,414
/opt/ml/input/data/train/images/000619_female_Asian_56/mask4.jpg,68,119,307,419
/opt/ml/input/data/train/images/003882_female_Asian_36/mask5.jpg,121,190,253,354
/opt/ml/input/data/train/images/003882_female_Asian_36/mask3.jpg,136,169,245,311
/opt/ml/input/data/train/images/003882_female_Asian_36/normal.jpg,127,175,247,343
/opt/ml/input/data/train/images/003882_female_Asian_36/mask2.jpg,122,153,261,335
/opt/ml/input/data/train/images/003882_female_Asian_36/mask1.jpg,125,159,251,335
/opt/ml/input/data/train/images/003882_female_Asian_36/incorrect_mask.jpg,120,152,246,326
/opt/ml/input/data/train/images/003882_female_Asian_36/mask4.jpg,138,167,250,306
/opt/ml/input/data/train/images/001225_male_Asian_23/mask5.jpg,118,145,268,321
/opt/ml/input/data/train/images/001225_male_Asian_23/mask3.jpg,101,149,270,355
/opt/ml/input/data/train/images/001225_male_Asian_23/normal.jpg,120,168,257,347
/opt/ml/input/data/train/images/001225_male_Asian_23/mask2.jpg,97,143,263,359
/opt/ml/input/data/train/images/001225_male_Asian_23/mask1.jpg,122,176,273,372
/opt/ml/input/data/train/images/001225_male_Asian_23/incorrect_mask.jpg,90,150,263,382
/opt/ml/input/data/train/images/001225_male_Asian_23/mask4.jpg,109,138,258,328
/opt/ml/input/data/train/images/003190_female_Asian_19/mask5.jpg,109,176,274,391
/opt/ml/input/data/train/images/003190_female_Asian_19/mask3.jpg,99,167,285,408
/opt/ml/input/data/train/images/003190_female_Asian_19/normal.jpg,100,169,254,385
/opt/ml/input/data/train/images/003190_female_Asian_19/mask2.jpg,113,177,267,371
/opt/ml/input/data/train/images/003190_female_Asian_19/mask1.jpg,119,161,277,384
/opt/ml/input/data/train/images/003190_female_Asian_19/incorrect_mask.jpg,110,175,263,405
/opt/ml/input/data/train/images/003190_female_Asian_19/mask4.jpg,100,166,279,410
/opt/ml/input/data/train/images/003990_male_Asian_43/mask5.jpg,123,138,270,319
/opt/ml/input/data/train/images/003990_male_Asian_43/mask3.jpg,109,171,266,373
/opt/ml/input/data/train/images/003990_male_Asian_43/normal.jpg,117,141,276,356
/opt/ml/input/data/train/images/003990_male_Asian_43/mask2.jpg,104,124,271,345
/opt/ml/input/data/train/images/003990_male_Asian_43/mask1.jpg,96,121,268,360
/opt/ml/input/data/train/images/003990_male_Asian_43/incorrect_mask.jpg,111,126,287,370
/opt/ml/input/data/train/images/003990_male_Asian_43/mask4.jpg,111,152,272,356
/opt/ml/input/data/train/images/001090_male_Asian_34/mask5.jpg,75,182,244,397
/opt/ml/input/data/train/images/001090_male_Asian_34/mask3.jpg,106,190,257,384
/opt/ml/input/data/train/images/001090_male_Asian_34/normal.jpg,113,166,258,365
/opt/ml/input/data/train/images/001090_male_Asian_34/mask2.jpg,100,181,255,377
/opt/ml/input/data/train/images/001090_male_Asian_34/mask1.jpg,87,187,261,410
/opt/ml/input/data/train/images/001090_male_Asian_34/incorrect_mask.jpg,89,196,247,418
/opt/ml/input/data/train/images/001090_male_Asian_34/mask4.jpg,95,157,274,391
/opt/ml/input/data/train/images/006606_male_Asian_19/mask2.jpeg,113,134,273,327
/opt/ml/input/data/train/images/006606_male_Asian_19/normal.jpeg,98,133,273,351
/opt/ml/input/data/train/images/006606_male_Asian_19/incorrect_mask.jpeg,93,147,262,354
/opt/ml/input/data/train/images/006606_male_Asian_19/mask1.jpeg,105,137,260,340
/opt/ml/input/data/train/images/006606_male_Asian_19/mask5.jpeg,98,134,278,364
/opt/ml/input/data/train/images/006606_male_Asian_19/mask4.jpeg,111,137,269,330
/opt/ml/input/data/train/images/006606_male_Asian_19/mask3.jpeg,96,125,275,357
/opt/ml/input/data/train/images/001745_female_Asian_47/mask5.jpg,105,160,272,388
/opt/ml/input/data/train/images/001745_female_Asian_47/mask3.jpg,111,159,293,392
/opt/ml/input/data/train/images/001745_female_Asian_47/normal.jpg,93,140,290,414
/opt/ml/input/data/train/images/001745_female_Asian_47/mask2.jpg,98,144,270,372
/opt/ml/input/data/train/images/001745_female_Asian_47/mask1.jpg,98,131,279,383
/opt/ml/input/data/train/images/001745_female_Asian_47/incorrect_mask.jpg,111,130,297,371
/opt/ml/input/data/train/images/001745_female_Asian_47/mask4.jpg,93,153,299,431
/opt/ml/input/data/train/images/001970_male_Asian_21/mask5.jpg,104,167,277,387
/opt/ml/input/data/train/images/001970_male_Asian_21/mask3.jpg,104,170,275,380
/opt/ml/input/data/train/images/001970_male_Asian_21/normal.jpg,118,164,274,375
/opt/ml/input/data/train/images/001970_male_Asian_21/mask2.jpg,119,162,280,380
/opt/ml/input/data/train/images/001970_male_Asian_21/mask1.jpg,105,162,275,378
/opt/ml/input/data/train/images/001970_male_Asian_21/incorrect_mask.jpg,111,158,273,388
/opt/ml/input/data/train/images/001970_male_Asian_21/mask4.jpg,106,174,266,380
/opt/ml/input/data/train/images/006350_female_Asian_18/mask5.jpg,104,79,279,329
/opt/ml/input/data/train/images/006350_female_Asian_18/mask3.jpg,107,97,279,336
/opt/ml/input/data/train/images/006350_female_Asian_18/normal.jpg,121,64,277,272
/opt/ml/input/data/train/images/006350_female_Asian_18/mask2.jpg,121,77,293,306
/opt/ml/input/data/train/images/006350_female_Asian_18/mask1.jpg,117,101,271,302
/opt/ml/input/data/train/images/006350_female_Asian_18/incorrect_mask.jpg,97,88,286,340
/opt/ml/input/data/train/images/006350_female_Asian_18/mask4.jpg,119,102,280,326
/opt/ml/input/data/train/images/003479_male_Asian_25/mask5.jpg,107,156,277,374
/opt/ml/input/data/train/images/003479_male_Asian_25/mask3.jpg,112,167,275,361
/opt/ml/input/data/train/images/003479_male_Asian_25/normal.jpg,108,159,282,390
/opt/ml/input/data/train/images/003479_male_Asian_25/mask2.jpg,116,171,273,373
/opt/ml/input/data/train/images/003479_male_Asian_25/mask1.jpg,107,151,274,381
/opt/ml/input/data/train/images/003479_male_Asian_25/incorrect_mask.jpg,109,168,279,399
/opt/ml/input/data/train/images/003479_male_Asian_25/mask4.jpg,102,155,277,374
/opt/ml/input/data/train/images/006738_male_Asian_19/mask5.jpg,109,148,276,362
/opt/ml/input/data/train/images/006738_male_Asian_19/mask3.jpg,94,158,260,375
/opt/ml/input/data/train/images/006738_male_Asian_19/normal.jpg,108,147,268,368
/opt/ml/input/data/train/images/006738_male_Asian_19/mask2.jpg,106,149,273,360
/opt/ml/input/data/train/images/006738_male_Asian_19/mask1.jpg,110,153,269,360
/opt/ml/input/data/train/images/006738_male_Asian_19/incorrect_mask.jpg,93,151,274,403
/opt/ml/input/data/train/images/006738_male_Asian_19/mask4.jpg,104,143,285,376
/opt/ml/input/data/train/images/006433_female_Asian_18/mask5.jpg,109,145,260,340
/opt/ml/input/data/train/images/006433_female_Asian_18/mask3.jpg,98,157,247,362
/opt/ml/input/data/train/images/006433_female_Asian_18/normal.jpg,107,117,247,317
/opt/ml/input/data/train/images/006433_female_Asian_18/mask2.jpg,97,161,253,390
/opt/ml/input/data/train/images/006433_female_Asian_18/mask1.jpg,105,147,260,345
/opt/ml/input/data/train/images/006433_female_Asian_18/incorrect_mask.jpg,102,124,265,352
/opt/ml/input/data/train/images/006433_female_Asian_18/mask4.jpg,115,181,253,367
/opt/ml/input/data/train/images/004087_female_Asian_58/mask5.jpg,124,199,235,338
/opt/ml/input/data/train/images/004087_female_Asian_58/mask3.jpg,134,184,249,328
/opt/ml/input/data/train/images/004087_female_Asian_58/normal.jpg,123,170,241,340
/opt/ml/input/data/train/images/004087_female_Asian_58/mask2.jpg,116,181,240,349
/opt/ml/input/data/train/images/004087_female_Asian_58/mask1.jpg,118,194,228,338
/opt/ml/input/data/train/images/004087_female_Asian_58/incorrect_mask.jpg,126,184,233,332
/opt/ml/input/data/train/images/004087_female_Asian_58/mask4.jpg,131,179,249,327
/opt/ml/input/data/train/images/006448_female_Asian_18/mask5.jpg,97,105,264,323
/opt/ml/input/data/train/images/006448_female_Asian_18/mask3.jpg,108,124,280,341
/opt/ml/input/data/train/images/006448_female_Asian_18/normal.jpg,124,152,252,330
/opt/ml/input/data/train/images/006448_female_Asian_18/mask2.jpg,96,122,252,328
/opt/ml/input/data/train/images/006448_female_Asian_18/mask1.jpg,85,116,282,380
/opt/ml/input/data/train/images/006448_female_Asian_18/incorrect_mask.jpg,116,134,277,358
/opt/ml/input/data/train/images/006448_female_Asian_18/mask4.jpg,84,105,276,343
/opt/ml/input/data/train/images/001756_male_Asian_59/mask5.jpg,100,134,296,390
/opt/ml/input/data/train/images/001756_male_Asian_59/mask3.jpg,112,121,297,360
/opt/ml/input/data/train/images/001756_male_Asian_59/normal.jpg,119,133,277,358
/opt/ml/input/data/train/images/001756_male_Asian_59/mask2.jpg,88,152,292,420
/opt/ml/input/data/train/images/001756_male_Asian_59/mask1.jpg,91,108,294,389
/opt/ml/input/data/train/images/001756_male_Asian_59/incorrect_mask.jpg,105,138,298,411
/opt/ml/input/data/train/images/001756_male_Asian_59/mask4.jpg,104,113,299,364
/opt/ml/input/data/train/images/000047_male_Asian_58/mask5.jpg,107,157,258,359
/opt/ml/input/data/train/images/000047_male_Asian_58/mask3.jpg,117,143,257,330
/opt/ml/input/data/train/images/000047_male_Asian_58/normal.jpg,102,109,257,318
/opt/ml/input/data/train/images/000047_male_Asian_58/mask2.jpg,113,153,250,330
